id,created_at,text
208518615585128448,2012-06-01 11:21:26,"Antwort auf den Valentinstag, wurde in den USA der 14. März zum - Steak and BJ Day - erklärt.der hierzulande: - Schnitzel und Blowjob Tag"
207850838868246528,2012-05-30 15:07:56,"Salzt man eine #Ananas, schmeckt sie daraufhin noch süßer."
206312433827061760,2012-05-26 09:14:51,"Das Geld, das für den #Irakkrieg ausgegeben wurde, hätte gereicht, um auf jedem Haus in den USA eine Solaranlage zu installieren."
205666607853342720,2012-05-24 14:28:35,@ClemensSzcz #Klugscheißer :)
205660868137058305,2012-05-24 14:05:46,"Wusstest du, dass das das Gehirn überflüssige Sachen ausblendet, sowie das zweite 'das' im ersten Satz?"
205250572448833537,2012-05-23 10:55:24,"Leckt man heimlich am #Ellbogen einer anderen Person, merkt diese das nicht."
204283529494929409,2012-05-20 18:52:43,"Die mongolische Wüstenmaus ist die sich am schnellsten vermehrende Säugetierart.Von ihr ist bekannt, dass sie schwanger zur Welt kommen kann"
204188117102628865,2012-05-20 12:33:35,"Für die Strecke von der Erde zum Mond, würde man 18 Tage mit dem Flugzeug oder 6 Monate mit dem Auto benötigen."
203861889787248642,2012-05-19 14:57:16,"#Pinguine haben perfekte aerodynamische Eigenschaften und können fliegen, wenn sie auf etwa 267 km/h beschleunigt werden."
203413148089331712,2012-05-18 09:14:08,"Wissenschaftler haben entdeckt, dass durch anstarren leicht bekleideter Damen das Gehirn des Mannes wächst. Er kann klarer+schneller denken."
202688129751187456,2012-05-16 09:13:10,"Zum Bau des Todessterns aus #StarWars würde der Stahl 800 Quadrillionen € verschlingen, man bräuchte 833 Jahre um den Stahl herzustellen."
201968316905041921,2012-05-14 09:32:53,83% aller vom Blitz getroffenen Menschen sind #Männer.
200873472128319489,2012-05-11 09:02:22,Eine #Pizza mit dem Radius z und der Dicke a hat das Volumen Pi*z*z*a.
199816760143257600,2012-05-08 11:03:22,Eine Zahl mit 93.000.000.006 Nullen nennt sich Quindezilliquingentillinillimillion.
199447925934407683,2012-05-07 10:37:45,"Uri Geller hat im Jahr 2000 Nintendo verklagt, weil Pokémon Kadabra per Gedankenkraft Löffel verbiegen und Gegenstände fliegen lassen kann."
193268947456491520,2012-04-20 09:24:42,"Im #DDR-Duden fehlten die Worte ""Weltreise"" und ""Kreuzfahrt""."
192143227615326208,2012-04-17 06:51:29,"Der #Tagesbedarf an Vitamin B6 ist laut Packungsangabe bereits nach 1,3 kg #Nutella gedeckt."
190122013627650048,2012-04-11 16:59:55,"Die #CIA gehört zu den schlechtesten Geheimdiensten der Welt. Ihre ""Erfolgsbilanz"" liegt unter 10%."
189667710542680064,2012-04-10 10:54:40,"Das holländische Wort für ""Spaß"" ist ""lol""."
188291529520070656,2012-04-06 15:46:13,"Im #Iran werden zu #Ostern nicht die Eier, sondern die Küken eingefärbt."
187875802543702016,2012-04-05 12:14:16,Der menschliche Körper enthält genug Karbon für die Herstellung von 8 Bleistiften.
187122205627383808,2012-04-03 10:19:45,"Gemäß § 33 des deutschen Einkommenssteuergesetzes ist es möglich, Lösegeldzahlungen als außergewöhnliche Belastung steuerlich abzuschreiben."
185614007191875584,2012-03-30 06:26:42,"Wenn die gesamte Familie übergewichtig ist, ist es deren Hund in der Regel auch."
183152540161024000,2012-03-23 11:25:43,"Der Stromschlag,den man bekommt,wenn man elektrostatisch aufgeladen ist &amp; metallische Gegenstände berührt,beträgt zwischen 10000und30000Volt"
182566832409030656,2012-03-21 20:38:19,Der #Vollmond ist neunmal so hell wie der #Halbmond.
182390953028493312,2012-03-21 08:59:26,@Macheten_Zombie #TrueStory ;-)
182390907973275648,2012-03-21 08:59:15,"@Zischke Wie es aussieht, von den Fruchtfliegen."
182390844391817216,2012-03-21 08:59:00,@Dende198 Vermutlich ;-)
182378502186741760,2012-03-21 08:09:58,"Männliche #Fruchtfliegen betrinken sich mit #Alkohol, wenn sie keinen #Sex bekommen!"
181418113424830464,2012-03-18 16:33:43,"Beim Einschlafen verlassen uns zuerst das Sehvermögen, dann Geschmackssinn, danach der Geruchssinn, der Tastsinn und zuletzt das Gehör."
179508595619147776,2012-03-13 10:05:58,Der Name Chewbacca (Han Solo’s Co-Pilot in Star Wars) ist eine Ableitung des russischen Wortes für Hund 'собака' (Sobaka).
179128979201081344,2012-03-12 08:57:31,"#Bahrain: Ein männlicher Arzt darf die Genitalien einer Frau untersuchen, aber es ist verboten sie direkt anzusehen."
171923105546113024,2012-02-21 11:43:57,#Seesterne haben kein Gehirn
170423272431828992,2012-02-17 08:24:09,In #Northcarolina die #Masturbation gesetzlich verboten
168970529175388160,2012-02-13 08:11:28,Es sterben jährlich etwa 100 Menschen an #Kugelschreibern.
166798917344821248,2012-02-07 08:22:15,"Die älteste Hauskatze der Welt hieß ""Grandpa"" und lebte ganze 34 Jahre, 2 Monate und 4 Stunden. http://t.co/3DdleVCt"
166453679321395200,2012-02-06 09:30:24,"Es ist nicht möglich, sich mit Luftanhalten selber umzubringen (über Wasser)."
166078755121541120,2012-02-05 08:40:35,Anatidaephobie ist die Angst von einer Ente beobachtet zu werden. http://t.co/B3qy1JAl
165713790074224640,2012-02-04 08:30:21,Beim Rennen im Regen bekommt man mehr als doppelt so viel Wasser ab als beim Gehen.
165363887397535744,2012-02-03 09:19:57,"Brot fällt deshalb so häufig auf die belegte Seite, weil es beim Sturz vom Tisch nur Zeit für genau eine halbe Drehung hat."
165039802826227712,2012-02-02 11:52:09,"Vielen öffentliche Toiletten werden mit einem blauen Licht beleuchtet, damit niemand seine Adern durch die Haut... http://t.co/p413CPsP"
164668835557933057,2012-02-01 11:18:04,"Als George Lucas nach Deutschland kam um seinen dritten Film (Episode 6) zu promoten, wurde er von einem Reporter... http://t.co/8rbOF82S"
164262823311052800,2012-01-31 08:24:43,"Es ist wissenschaftlich bewiesen, dass Frauen eher Männer mit Narben im Gesicht bevorzugen als ohne."
163902165646188544,2012-01-30 08:31:36,"Bereits 1936 bauten sowjetische Wissenschaftler einen voll funktionsfähigen Computer, der in der Lage war,... http://t.co/M1uUi5lI"
163566118622081024,2012-01-29 10:16:16,"Wissenschaftler haben herausgefunden, dass Apfelsaft (insbesondere sogar der natürtrübe Apfelsaft) in der Leber... http://t.co/7iogsxvz"
163215677006692352,2012-01-28 11:03:44,Die Köchin Anna Maria Schicklgruber brachte 1837 den unehelichen Sohn Alois Schicklgruber zur Welt. Später... http://t.co/HvDXBsHv
162821122885304320,2012-01-27 08:55:55,Beim Bau der chinesischen Mauer kamen 10 Millionen Menschen ums Leben.
162480161122557952,2012-01-26 10:21:03,"Experten gehen davon aus, dass jeder fünfte Nazi weiblich ist,"
162090656196608000,2012-01-25 08:33:18,"Wenn man 6 Jahre und 9 Monate ununterbrochen furzt, hat man genug Gas gesammelt, um die Energie einer Atombombe darzustellen."
161727208791093249,2012-01-24 08:29:05,Die medizinische Bezeichnung für Nasebohren lautet Rhinotillexomania.
161397520013074432,2012-01-23 10:39:02,"In jedem Schokoriegel sind durchschnittlich 8 Insektenbeine, die beim Trocknen und Zermalen dort mitverarbeitet werden."
160745129479643136,2012-01-21 15:26:40,"23% aller Schäden an Fotokopierern entstehen durch Leute, die darauf sitzen, um ihren Hintern zu kopieren. http://t.co/d8rfZS9o"
160290734845591553,2012-01-20 09:21:03,"Die Zahl der E-Mails, die heute ein durchschnittlicher Mitteleuropäer in einer einzigen Woche bekommt, entspricht... http://t.co/NzsLsxb6"
159989044405735426,2012-01-19 13:22:15,"Seit 1945 sterben auf der gesamten Erde jedes Jahr mehr Menschen an den Folgen von Arbeit, als an allen geführten... http://t.co/UkScmz34"
159605150846160896,2012-01-18 11:56:47,Bei Katzen wird der Eisprung vom Kater ausgelöst.
158834964207636481,2012-01-16 08:56:21,"Das Geld, das für den Irakkrieg ausgegeben wurde, hätte gereicht, um auf jedem Haus in den USA eine Solaranlage zu installieren."
158573269405020161,2012-01-15 15:36:28,Nach aktuellen Schätzungen haben bis jetzt 100 Milliarden (100 000 000 000) Menschen gelebt.
158244872430682112,2012-01-14 17:51:32,"@robind_at_tf @Engim4 0,1mm x 2^42 = 439804651.1m = 439804.6511 km. Weiteste Entfernung zum Mond (Mondlaufbahn) 405500 km. Es stimmt! ;-)"
158180444028940288,2012-01-14 13:35:31,"Wenn man ein Blatt Papier (theoretisch) 42 Mal falten könnte, entspräche seine Dicke der Entfernung von der Erde zum Mond."
157862004235841537,2012-01-13 16:30:09,"Brad Pitt hörte in jungen Jahren mit dem Kiffen auf, weil er eines Tages dachte, er würde sich in einen Donut... http://t.co/zOajvL6x"
157069301466144768,2012-01-11 12:00:14,Auf der Gesichtshaut hat der Mensch etwa 75 Millionen Bakterien pro cm².
156789058016772097,2012-01-10 17:26:39,Im Maul eines Grönlandwals könnten zwei Lieferwagen parken.
156339678860161024,2012-01-09 11:40:58,Der Schnabelschlag eines Spechts ist etwa 20 mal stärker als ein K.O.-Schlag beim Boxen.
156022536713404416,2012-01-08 14:40:46,In der EU gibt es mehr Handys als Einwohner.
155661245561843714,2012-01-07 14:45:07,Weltweit verursachen industrielle Landwirtschaftsbetriebe mehr Treibhausgase als der gesamte Verkehr.
154501962476425217,2012-01-04 09:58:33,Es gibt 43.252.003.274.489.856.000 mögliche Einstellungen für einen Zauberwürfel. http://t.co/OwywK43c
153909218712367104,2012-01-02 18:43:11,In New York leben achtmal so viele Ratten wie Menschen.
153804004260982784,2012-01-02 11:45:06,"»katàlogos« ist griechisch und bedeutet »Aufzählung, Verzeichnis«"
153469955621388288,2012-01-01 13:37:43,Allen Hunden im US-Bundesstaat Massachusetts müssen im Monat April die Hinterbeine zusammengebunden werden.
153058252240850944,2011-12-31 10:21:45,Giraffen können sich ihre Ohren mit der Zunge reinigen.
152723361007538176,2011-12-30 12:11:01,"Sag bitte laut die Farbe, nicht das Wort!

Links-Rechts Konflikt: Die linke Gehirnhälfte versucht die Farbe zu... http://t.co/4r8Wbgfw"
152389098663972864,2011-12-29 14:02:47,"Die stärkste Festung der Christenheit, Graz, konnte 1809 nicht einmal von Napoleons Soldaten eingenommen werden."
152315323914260480,2011-12-29 09:09:37,"Wusstest du, dass das das Gehirn überflüssige Sachen ausblendet, sowie das zweite 'das' im ersten Satz?"
152130867165282304,2011-12-28 20:56:39,"Autobesitzern in San Francisco ist es strengstens verboten, ihr Gefährt mit gebrauchter Unterwäsche zu polieren."
151726916708220928,2011-12-27 18:11:30,Bereits 2012 wird Indien mehr Einwohner als China haben.
151250060888387585,2011-12-26 10:36:39,In China sind 70% aller Autoverkäufer Frauen.
150879039832330240,2011-12-25 10:02:20,"650 Personen müssen jedes Jahr ins Krankenhaus, weil sie in Paris auf Hundescheiße ausgerutscht sind."
150544220363558912,2011-12-24 11:51:53,Männliche Schimpansen teilen ihr Futter gegen Sex mit weiblichen Schimpansen.
148043002160488448,2011-12-17 14:12:56,In den USA werden bei der Produktion von 1 kg Fleisch 2 Liter Erdöl verbraucht.
147713214816325632,2011-12-16 16:22:29,Rick DiCecca hält den Weltrekord im Lippenstift auftragen mit 303 geschminkten Frauen in einer Stunde.
147265251618996224,2011-12-15 10:42:26,"Die Asche von Timothy Leary umkreist alle 96 Minuten die Erde. Der ehemalige Harvard-Professor, der durch seinen... http://t.co/RmPECplv"
146260693061083136,2011-12-12 16:10:41,In Schokolade befindet sich neben Theobromin und anderen anregenden Substanzen auch Koffein (Vollmilchschokolade... http://t.co/tXH3rPx9
145037475432239104,2011-12-09 07:10:03,"Roy C. Sullivan wurde 7-mal von einem Blitz getroffen! Seine Haare standen 2-mal in Flammen, seine Augenbrauen... http://t.co/ZFPzO3QD"
143618492078358528,2011-12-05 09:11:31,Der beliebteste Pizzabelag in Costa Rica ist Kokosnuss.
142230633459089408,2011-12-01 13:16:40,"Um den Kiefern eines Krokodils zu entkommen, muss man diesem beide Daumen in die Augen rammen. Es wird dann sofort loslassen."
141894668509130754,2011-11-30 15:01:39,"Ein Gesetz des Staates Kansas verlangt, dass alle Fußgänger, welche nachts einen Highway überqueren, ein Schlusslicht tragen müssen."
141482881259286528,2011-11-29 11:45:22,"In Baltimore, Maryland ist es verboten, Waschbecken zu säubern, egal wie dreckig sie auch sind."
141148521805000704,2011-11-28 13:36:44,Der Smiley-Designer war Harvey Ball. Er entwarf den Smiley 1963 für eine Versicherung und erhielt dafür 45 Dollar.
140878524050448384,2011-11-27 19:43:52,Fliegen starten rückwärts.
140737298449960961,2011-11-27 10:22:41,"In Oxford, Ohio ist es Frauen untersagt, sich vor einem Gemälde oder Foto eines Mannes zu entkleiden."
140402744803598336,2011-11-26 12:13:17,"In Alabama ist es verboten, an einem Sonntag Domino zu spielen."
140388484950138881,2011-11-26 11:16:37,Sex mit Tieren ist in Deutschland seit 1969 gesetzlich erlaubt.
140068360074444800,2011-11-25 14:04:34,"In Kanada kann ein Restaurant- oder Hotelbesitzer inhaftiert werden, wenn er keine Unterkünfte für berittene Gäste vorweisen kann."
139769644490821632,2011-11-24 18:17:34,"Der Daumen hat die gleiche Länge wie die Nase.
Könnt ihr das bestätigen? :-)"
139656490163257344,2011-11-24 10:47:56,Zungenabdrücke von Menschen sind ebenso einzigartig wie ihre Fingerabdrücke.
139359677174652928,2011-11-23 15:08:30,Der durchschnittliche Mensch isst im Laufe seines Lebens 500g Insekten.
139321988245237760,2011-11-23 12:38:45,Coca-Cola hatte ursprünglich eine grüne Farbe.
138985850410246144,2011-11-22 14:23:03,"In Natoma, Kansas; ist es gesetzlich untersagt, Messer auf Männer in gestreiften Anzügen zu schleudern."
138650512005402624,2011-11-21 16:10:32,Eine Katze hat 32 Muskeln in jedem Ohr.
138578808201678848,2011-11-21 11:25:37,"»Sexsomnia« nennen es US-Wissenschaftler, wenn Menschen im Schlaf unbewusst sexuelle Handlungen ausführen. Das... http://t.co/VPhDG4H3"
138250151943872513,2011-11-20 13:39:39,Ein Kondom darf nach deutscher Industrienorm erst bei achtzehn Litern Füllmenge platzen.
137137139094786048,2011-11-17 11:56:56,"Amalgamieren: Aalglatter Ausdruck für: verbinden, vereinigen"
136801492786094080,2011-11-16 13:43:12,Die weltweit meistverkauften T-Shirts sind die Hard Rock Cafe T-Shirts.
136742097901469696,2011-11-16 09:47:11,Die Volksrepublik China erteilte Brad Pitt für seine Mitwirkung als Hauptdarsteller in dem Film »Sieben Jahre in... http://t.co/dl76XP1T
136388625385537536,2011-11-15 10:22:36,Die letzten Worte des früheren französischen Präsidenten Charles de Gaulle waren: »Es schmerzt.«
136094782962413568,2011-11-14 14:54:59,"Ein Spermium »lebt« 2,5 Monate. Solange braucht es von der Entwicklung bis zur großen Schlussbeschleunigung: der Ejakulation."
136052480705437697,2011-11-14 12:06:53,Archaismen sind altertümliche Worte und Wendungen.
135716587771662337,2011-11-13 13:52:10,"In Clarendon, Texas ist es verboten, in einem öffentlichen Gebäude mit einem Feder-Staubwedel abzustauben."
135713312020242432,2011-11-13 13:39:09,Ein Glas frisch gepresster Orangensaft enthält gleich viel Vitamin C (Acsorbinsäure) wie ein Viertel Kilogramm Wurst.
135303199417569280,2011-11-12 10:29:31,"Das Wort Scharlatan kommt aus dem Italienischen (»ciarlare, ciarlatano« für »schwätzen, Schwätzer«)."
134966876836085760,2011-11-11 12:13:05,Jeder Elefant schläft pro Tag durchschnittlich 2 Stunden.
134708206529286145,2011-11-10 19:05:13,"Indianer führten nur bei schönem Wetter Krieg, weil der Regen den Leim, den sie für Pfeile und Bogen benutzten aufgelöst hätte."
134579574204936192,2011-11-10 10:34:05,"Es werden mehr Muskeln beansprucht wenn man böse guckt, als beim Lächeln."
134211773539680257,2011-11-09 10:12:35,"Auf eine CD passen in Wirklichkeit gut 2 GB statt 700 MB. Man kann aber nur 700 MB nutzen, da die restlichen Bits... http://t.co/y5sj84mL"
132047664996040704,2011-11-03 10:53:11,"Nach einem Gesetz des Staates Wisconsin ist es illegal, in Restaurants Apfelkuchen ohne Käse zu servieren."
131714278498639872,2011-11-02 12:48:25,Ameisenbären essen lieber Termiten als Ameisen.
131380320690913280,2011-11-01 14:41:24,Warren Beatty und Shirley MacLaine sind Geschwister.
130968632195940352,2011-10-31 11:25:29,Leder für Schuhsohlen wird bis zu zwei Jahre lang gegerbt.
130635014164582400,2011-10-30 13:19:49,Stubenfliegen leben in Flaschen eingesperrt mehr als doppelt so lange wie ihre frei herumfliegenden Artgenossen.
130258401300197376,2011-10-29 12:23:17,In China werden jede Woche zwei neue Kohlekraftwerke in Betrieb genommen.
130208846839943170,2011-10-29 09:06:22,"Per Gesetz wird in Florida den Ratten verboten, Schiffe zu verlassen."
129874371920658432,2011-10-28 10:57:17,In Monaco ist es gesetzlich untersagt auf der Straße zu essen.
129540104388743168,2011-10-27 12:49:02,Hypnose ist an öffentlichen Schulen in San Diego verboten.
129130076540379136,2011-10-26 09:39:44,"Spot, Datas Katze in »Raumschiff Enterprise: The Next Generation«, wurde von sechs verschiedenen Katzen gespielt."
128865784050106370,2011-10-25 16:09:31,"Lesen bei schlechten Lichtverhältnissen ist nicht schlecht für die Augen, sondern trainiert sie sogar."
128794834227040256,2011-10-25 11:27:36,"Der Dalmatiner ist der einzige Hund, der Gicht bekommen kann."
128459714441912320,2011-10-24 13:15:57,Die Bibel ist das meistgestohlene Buch in öffentlichen Bibliotheken.
128049115564220416,2011-10-23 10:04:22,Austern können ihr Geschlecht sechs bis sieben Mal im Leben wechseln. Das tun sie vor allem wenn sich die Wassertemperatur ändert
127714182555631616,2011-10-22 11:53:28,"Ein Gesetz in Denver, Colorado verbietet das misshandeln von Ratten."
127380149745364993,2011-10-21 13:46:08,"Das »Manneken Pis« in Brüssel uriniert 1,172 Liter Wasser pro Minute."
126968713554571264,2011-10-20 10:31:14,"In Atlanta, Georgia verstößt es gegen das Gesetz, wenn eine Giraffe an einer Telefonzelle oder an einem Laternenpfahl festgebunden wird."
126933822032969728,2011-10-20 08:12:36,"Adolf Hitler wurde 1932 in Braunschweig als Beamter eingestellt, damit er deutscher Staatsbürger werden konnte.... http://t.co/FMtYsCF1"
126633530443825152,2011-10-19 12:19:21,Zündschlüssel für Autos wurden erst im Jahr 1949 erfunden.
126630630774673408,2011-10-19 12:07:49,"M&Ms wurden entwickelt, damit Soldaten Schokolade essen konnten, ohne klebrige Finger zu bekommen."
126302118851260416,2011-10-18 14:22:26,"Ein Spermium enthält 37,5MB an genetischer Information. Und wenn in einem Milliliter Sperma 100 Millionen... http://t.co/7SdjZoqw"
126223208218243072,2011-10-18 09:08:52,Das chemische Element »Technetium« kommt in der Natur nicht vor. Es kann nur künstlich hergestellt werden.
125928821215068162,2011-10-17 13:39:05,"@Der_Rick2705 Tolle Idee! :-) Denke das werden wir, in der Tat, umsetzen! #Danke!"
125888473428267008,2011-10-17 10:58:45,"In Las Vegas ist es verboten, Zahnprothesen zu verpfänden."
125568334354845696,2011-10-16 13:46:38,"Eine Amerikanische Studie hat gezeigt, das teure Placebos besser wirken als billige."
125553444978302977,2011-10-16 12:47:28,"In Utah ist es illegal, vom Rücken eines Pferdes zu angeln."
125162866377625601,2011-10-15 10:55:27,Kaum ein Franzose hat in seinem Leben schon Froschschenkel gegessen. Zwar kann man sie in Restaurants durchaus... http://t.co/5PVk73ay
125142837623918592,2011-10-15 09:35:52,"In Tranton, New Jersey kann das Schlürfen von Suppe gesetzlich geahndet werden."
124902942569533440,2011-10-14 17:42:36,Paris Hilton hat Schuhgröße 42
124807519045554176,2011-10-14 11:23:26,Ein schwer arbeitender Erwachsener schwitzt bis zu 15 Liter am Tag.
124765286846038016,2011-10-14 08:35:37,Ein Glas frisch gepresster Orangensaft enthält gleich viel Zucker wie ein Glas Cola.
124472221459677184,2011-10-13 13:11:04,Die einmilliardste Nachkommastelle von Pi ist Neun.
124095910815858688,2011-10-12 12:15:45,99 Prozent der erwachsenen Asiaten vertragen keine Milch
124060638577299457,2011-10-12 09:55:35,"Das englische Wort für Trinkgeld, »tip«, ist eine Abkürzung. Es bedeutet: »to insure promptness« - »Um Schnelligkeit sicherzustellen«"
123725692839006208,2011-10-11 11:44:38,"In der Eskimosprache gibt es rund 200 Wörter, die verschiedene Arten von Schnee und seine Nutzung beschreiben."
123391554185461762,2011-10-10 13:36:53,"Die Bürger der USA neigen dazu, alle kommunismusfeindlichen Reden für demokratisch zu halten."
122980523051204609,2011-10-09 10:23:36,In jeder Episode von »Seinfeld« ist irgendwo ein Superman.
122656965410295809,2011-10-08 12:57:54,Ein texanisches Gesetz verbietet den Besitz von Kombizangen.
122243900508348416,2011-10-07 09:36:31,Unix ist ein eingetragenes Warenzeichen von AT&amp;T.
122020093201891329,2011-10-06 18:47:12,R.I.P. Steve Jobs... http://t.co/3xV7mHlb
121907341531680768,2011-10-06 11:19:09,Die Wachstumskurven von Manganknollen sind identisch mit den Klimakurven.
121570793690902529,2011-10-05 13:01:50,"Kalmare können Selbstmord begehen, indem sie ihre eigenen Tentakel verschlingen."
121153993895460865,2011-10-04 09:25:37,1 Ries Papier: 1000 Bogen&lt;br&gt;1 Ballen Papier: 10 Ries&lt;br&gt;1 Schock: 60 Stück&lt;br&gt;1 Gros: 144 Stück (12 Dutzend)&lt;br&gt;1 Decher: 10 Stück
120964919175806976,2011-10-03 20:54:18,"@thevipmarlon Das stimmt, danke!! Kann man dich über ICQ erreichen?"
120962340479967232,2011-10-03 20:44:04,"Wir brauchen dringend einen Wordpress-Experten! Wordpress tut nicht das, was es soll ;-) Wer Lust hat zu helfen... http://t.co/bOtiQbFk"
120852535400599552,2011-10-03 13:27:44,Flusspferde furzen durch den Mund.
120818354683510784,2011-10-03 11:11:55,"Auf dem Flughafengelände von Bourbon, Mississippi dürfen keine Schildkrötenrennen abgehalten werden."
120482133423824896,2011-10-02 12:55:53,"In Vermont wird vom Gesetzgeber vorgeschrieben, mindestens ein Bad pro Woche zu nehmen - immer Samstag nachts."
120451490547634177,2011-10-02 10:54:07,"Frauen haben im Durchschnitt 12,4 Liebhaber, bis sie den Mann fürs Leben finden."
120145395534929921,2011-10-01 14:37:49,Hühnerbrühe galt im Mittelalter als Aphrodisiakum.
120093545343365120,2011-10-01 11:11:47,"92 Prozent aller Männer möchten nicht wissen, wie sich ihre Partnerin selbst befriedigt."
119770409771081728,2011-09-30 13:47:45,@thevipmarlon Was genau ist dein Plan? Eine Anbindung an Twitter und Facebook wird die Homepage so oder so haben :-)
119769737931665408,2011-09-30 13:45:05,"@conankun66 Sorry, verschrieben - der Letzte ist schon gelöscht! :-)"
119769122891509760,2011-09-30 13:42:38,#Status der neue #Wissensbox Homepage &gt;&gt; Design 100% &gt;&gt; Umsetzung 100% &gt;&gt; Content 50% -&gt; Releasedate: 01.??.11 :)
119366332184670208,2011-09-29 11:02:05,41% der Flugzeugpassagiere klatschen bei der Landung.
118303704209293312,2011-09-26 12:39:35,"Sorry, aber mal was außer der Reihe :)

Den eigenen Post zu ""liken"" ist, wie sich nach der Selbstbefriedigung... http://t.co/Z13GZya0"
117588759612096512,2011-09-24 13:18:39,"Mensch, Schimpanse, Orang-Utan, Delfin, Elefant und Elster sind die einzigen Lebewesen, die sich selbst im Spiegel erkennen."
116402280013635584,2011-09-21 06:44:00,Die Kohlmeise heißt auf Englisch »Great Tit«.
115440772991557632,2011-09-18 15:03:19,Las Vegas verbraucht so viel Strom wie das gesamte Land Peru.
115120835160850432,2011-09-17 17:52:00,Das spricht man übrigens: fünf quadrilliarden neunhundertdreiundsiebzig quadrillionen sechshundert Trilliarden @teddielike
115111587471298560,2011-09-17 17:15:15,Die Masse der Erde beträgt 5.973.600.000.000.000.000.000 Tonnen.
114267142555312128,2011-09-15 09:19:44,Vögel haben immer kalte Füße.
114010310859440128,2011-09-14 16:19:10,Die #Wissensbox ist auch bei Facebook zu finden :) -&gt; http://t.co/NNLrX14 - Wir würden uns freuen wenn ihr euch uns auch bei FB anschließt!
113907157371584512,2011-09-14 09:29:17,Coca-Cola sollte ursprünglich als Medizin für Drogenabhängige dienen.
113211076744708096,2011-09-12 11:23:18,"In Litauen sind Frauen gesetzlich verpflichtet, sich vor der Führerscheinprüfung gynäkologisch untersuchen zu lassen."
112872996175224832,2011-09-11 12:59:54,Die erste Frau in der Zigarettenwerbung wurde von der Marke »Chesterfield« eingesetzt. Der Slogan war damals »Blow Some My Way«.
112462213503139840,2011-09-10 09:47:35,»Kwakken« ist niederländisch und bedeutet »schwatzen«. »Zalf« heißt »Salbe«. - Ein Quacksalber ist also ein Schwätzer der Salben schmiert.
112127994197327873,2011-09-09 11:39:31,Regenwürmer haben fünf Herzen.
111793712593502208,2011-09-08 13:31:12,"In Texas ist es verboten, fremde Kühe mit Graffiti zu besprühen."
111489874066022400,2011-09-07 17:23:52,"Mädchen, mit &gt;=1,78m Größe - gelten als hochwüchsig. (Galileo)"
111466558815080450,2011-09-07 15:51:13,Autos mit ins Fenster geklemmten Fähnchen verbrauchen etwa einen halben Liter mehr Sprit auf 100 Kilometer.
111383154861932544,2011-09-07 10:19:48,In Virginia sind Badewannen im Inneren von Gebäuden verboten.
111048506386546690,2011-09-06 12:10:01,In Oklahoma ist das Erschrecken von Hunden durch Grimassenschneiden verboten.
111000020161007616,2011-09-06 08:57:21,"@OpenDevDe es stimmt aber! udo pollmer (ernährungswissenschaftler) hat auch gesagt, ein a4 Blatt hat mehr nährstoffe als 1 Blatt Kopfsalat"
110995050326011905,2011-09-06 08:37:36,Die Verpackung von Cornflakes enthält mehr Nährstoffe als die Cornflakes in ihr.
110713721692758016,2011-09-05 13:59:42,Im Nicaraguasee leben die einzigen Süßwasserhaie der Welt.
110676648042569729,2011-09-05 11:32:23,Eine Boeing 747 besteht aus ca. 6 Mill. Einzelteilen.
110322500642160641,2011-09-04 12:05:08,Neunzig Prozent aller Tierarten sind kleiner als ein Fingernagel.
110303380840255488,2011-09-04 10:49:09,"In Wichita, Kansas wird die Misshandlung eines Mannes durch seine Schwiegermutter nicht als Scheidungsgrund anerkannt."
109968933242667009,2011-09-03 12:40:11,Orangen explodieren in der Mikrowelle.
109558889401434112,2011-09-02 09:30:49,"Ein Mann produziert täglich 104 Mill. Spermien, etwa 1.200 pro Sekunde."
109558778143309824,2011-09-02 09:30:22,Das Wort Byte ist eine Verkürzung von »by eight«.
109224358660145152,2011-09-01 11:21:31,"Die am längsten brennende Glühbirne leuchtet seit 1901 ununterbrochen in der Feuerwache von Livermore, Kalifornien."
108890462340923392,2011-08-31 13:14:43,"Eine Person, die ein Duell verweigert hat, einen »Feigling« zu nennen, ist in Tennessee gesetzlich untersagt."
108479714821279745,2011-08-30 10:02:34,In Südafrika werden jährlich 6&nbsp;% der Goldproduktion gestohlen. Das Diebesgut besitzt einen Wert von ca. 360 Mio. Dollar.
108231230272700416,2011-08-29 17:35:10,"Es gibt vier(!) Aggregatszustände: Fest, flüssig, gasförmig und plasmaartig."
108145836801785856,2011-08-29 11:55:51,"In Salem, Massachusetts ist es selbst verheirateten Paaren verboten, nackt in gemieteten Räumen zu schlafen."
107828559128690688,2011-08-28 14:55:06,Der Papst bekommt kein Gehalt.
107811510901948417,2011-08-28 13:47:21,"In Datona Beach, Florida verbietet es der Gesetzgeber, öffentliche Mülleimer sexuell zu belästigen."
107477426698846208,2011-08-27 15:39:50,"In Japan ist Sonnenschein gesetzlich garantiert. Deshalb durfte dort auch ein Hochhaus nicht gebaut werden, da der Schatten zu lang wäre."
107208104634101760,2011-08-26 21:49:38,"Drei von vier Männern haben sexuelle Fantasien über die Menschen, mit denen sie arbeiten."
105597978294763520,2011-08-22 11:11:34,"37 Prozent aller Frauen stehen auf Männer, die ein geländetaugliches Auto fahren."
104454059083317248,2011-08-19 07:26:03,Ein Handy leistet heutzutage mehr als ein Großrechner zu Zeiten der Mondlandung.
104102794667114496,2011-08-18 08:10:15,"Glucodermaphobie ist die Angst vor Haut, die sich auf Kakao bildet."
